# PRETRAINING
#                 K,       elapsed time,   acceptance ratio 
   4.9262997885e+00,   4.5385662200e-01,   9.5273986166e-03,   2.8345534030e+00,   9.3000000000e-01
   4.8704982588e+00,   4.4158646417e-01,   9.3977280677e-03,   2.7737068570e+00,   9.2820000000e-01
   4.8956000994e+00,   3.5030875446e-01,   8.3702897735e-03,   3.4550228220e+00,   9.3540000000e-01
   4.9240340931e+00,   3.6083874177e-01,   8.4951602901e-03,   4.3860924890e+00,   9.2700000000e-01
   4.8890745549e+00,   7.1395453751e-01,   1.1949514948e-02,   4.0193370130e+00,   9.3640000000e-01
   4.8769944412e+00,   2.9113794711e-01,   7.6307004543e-03,   4.2586417790e+00,   9.2380000000e-01
   4.8616312611e+00,   3.2583100431e-01,   8.0725585079e-03,   3.9208060060e+00,   9.3500000000e-01
   4.8578716151e+00,   2.8285382034e-01,   7.5213538720e-03,   3.7653778830e+00,   9.2980000000e-01
   4.8754592333e+00,   2.7547493797e-01,   7.4225997867e-03,   4.2388577840e+00,   9.2760000000e-01
   4.9278977305e+00,   5.4454874078e-01,   1.0435983334e-02,   3.7154612160e+00,   9.2660000000e-01
   4.8994330910e+00,   2.6077587351e-01,   7.2218539658e-03,   3.8442807990e+00,   9.2860000000e-01
   4.8461067722e+00,   3.3119196648e-01,   8.1386972727e-03,   3.6560623310e+00,   9.3340000000e-01
   4.9011046784e+00,   3.1438726890e-01,   7.9295304892e-03,   4.2331192910e+00,   9.3480000000e-01
   4.8568952854e+00,   2.6823242967e-01,   7.3243761464e-03,   3.6158271340e+00,   9.3440000000e-01
   4.9250756357e+00,   5.6151713617e-01,   1.0597331137e-02,   3.7530714800e+00,   9.2880000000e-01
   4.8680961559e+00,   2.4607615706e-01,   7.0153568271e-03,   3.5293327930e+00,   9.3460000000e-01
   4.8548306751e+00,   2.4122904152e-01,   6.9459202634e-03,   4.2236738230e+00,   9.2960000000e-01
   4.9051924865e+00,   4.5360483620e-01,   9.5247554951e-03,   3.9559461570e+00,   9.3520000000e-01
   4.9324016456e+00,   4.4668941755e-01,   9.4518719580e-03,   3.5799889230e+00,   9.2940000000e-01
   4.9041760613e+00,   5.6962805473e-01,   1.0673594097e-02,   3.5775033970e+00,   9.3500000000e-01
   4.9291394632e+00,   5.3354401277e-01,   1.0329995283e-02,   3.1461137070e+00,   9.2420000000e-01
   4.8779498201e+00,   2.7858728745e-01,   7.4644127358e-03,   2.8292282970e+00,   9.3800000000e-01
   4.8888364275e+00,   3.1260645794e-01,   7.9070406340e-03,   2.7412020020e+00,   9.3440000000e-01
   4.8841072224e+00,   2.7129277087e-01,   7.3660406036e-03,   2.5854038380e+00,   9.3460000000e-01
   4.8849896472e+00,   2.5857953041e-01,   7.1913772034e-03,   2.7771474580e+00,   9.2520000000e-01
   4.8723878531e+00,   2.8686267764e-01,   7.5744660227e-03,   2.9759773720e+00,   9.2860000000e-01
   4.9114705685e+00,   4.0137391265e-01,   8.9596195528e-03,   2.6353281370e+00,   9.3040000000e-01
   4.9019048868e+00,   3.2774441084e-01,   8.0962264153e-03,   3.0555401650e+00,   9.3280000000e-01
   4.8870687748e+00,   1.9893504067e-01,   6.3076943596e-03,   2.6917057270e+00,   9.3520000000e-01
   4.8430726068e+00,   2.2661143085e-01,   6.7321828681e-03,   3.5010579040e+00,   9.3000000000e-01
   4.8734626674e+00,   3.0549647173e-01,   7.8166037604e-03,   3.6731315470e+00,   9.3000000000e-01
   4.8751458390e+00,   2.4984891419e-01,   7.0689308129e-03,   3.5565984820e+00,   9.3260000000e-01
   4.8513072319e+00,   2.5951170585e-01,   7.2043279472e-03,   3.5806511920e+00,   9.3480000000e-01
   4.8532492916e+00,   2.0393437472e-01,   6.3864602829e-03,   3.0578485690e+00,   9.3260000000e-01
   4.8522133460e+00,   1.9608543106e-01,   6.2623546859e-03,   3.8193921490e+00,   9.3700000000e-01
   4.8873682853e+00,   3.4049799861e-01,   8.2522481617e-03,   4.1754688220e+00,   9.2860000000e-01
   4.8678103615e+00,   1.9808636199e-01,   6.2942253215e-03,   3.7669936380e+00,   9.3260000000e-01
   4.8651487639e+00,   2.3583541659e-01,   6.8678295930e-03,   3.5535265780e+00,   9.2960000000e-01
   4.8806768264e+00,   2.6759450511e-01,   7.3156613523e-03,   2.8096762910e+00,   9.3200000000e-01
   4.9381173894e+00,   2.1758431948e+00,   2.0860696033e-02,   2.6913344200e+00,   9.2960000000e-01
   4.8977764608e+00,   2.8616870252e-01,   7.5652984411e-03,   2.7594114440e+00,   9.3340000000e-01
   4.8424863246e+00,   2.4554459100e-01,   7.0077755529e-03,   2.8321530940e+00,   9.2960000000e-01
   4.8547492085e+00,   2.4471953684e-01,   6.9959922362e-03,   2.8146529680e+00,   9.3080000000e-01
   4.8685557236e+00,   2.3739927729e-01,   6.8905627824e-03,   2.7736041490e+00,   9.2640000000e-01
   4.8768697866e+00,   2.4072585122e-01,   6.9386720807e-03,   2.8771489620e+00,   9.2680000000e-01
   4.8680770653e+00,   2.2384611273e-01,   6.6909806864e-03,   3.4146551690e+00,   9.2260000000e-01
   4.8770297727e+00,   2.6502294231e-01,   7.2804250193e-03,   3.6244778710e+00,   9.3160000000e-01
   4.8859049178e+00,   2.9160892474e-01,   7.6368701016e-03,   3.8324104880e+00,   9.2680000000e-01
   4.8484961322e+00,   2.0980644897e-01,   6.4777534528e-03,   3.8492098620e+00,   9.2900000000e-01
   4.9308005975e+00,   1.1350006327e+00,   1.5066523373e-02,   3.2667384930e+00,   9.3500000000e-01
   4.8789712915e+00,   2.6235437732e-01,   7.2436783104e-03,   3.8021369600e+00,   9.2920000000e-01
   4.8811074622e+00,   3.2695433377e-01,   8.0864619430e-03,   3.7389377730e+00,   9.3360000000e-01
   4.8438801678e+00,   2.2975615039e-01,   6.7787336634e-03,   2.8791959970e+00,   9.2700000000e-01
   4.8668541183e+00,   2.1070640263e-01,   6.4916315766e-03,   2.8268878040e+00,   9.3200000000e-01
   4.8589127787e+00,   2.1412925427e-01,   6.5441463045e-03,   3.2078749130e+00,   9.3060000000e-01
   4.8442286118e+00,   2.5019370601e-01,   7.0738066981e-03,   3.4726211030e+00,   9.3040000000e-01
   4.8628010392e+00,   2.1438202474e-01,   6.5480077083e-03,   3.7871716380e+00,   9.3200000000e-01
   4.8531061598e+00,   2.6999209247e-01,   7.3483616197e-03,   2.7517596800e+00,   9.3180000000e-01
   4.8576294696e+00,   1.9306425815e-01,   6.2139240123e-03,   2.6165728410e+00,   9.3480000000e-01
   4.8577600644e+00,   1.7834241045e-01,   5.9723096111e-03,   2.9279164350e+00,   9.3580000000e-01
   4.8604592420e+00,   3.1286040950e-01,   7.9102516963e-03,   2.9896054910e+00,   9.2120000000e-01
   4.8423074504e+00,   1.8082667581e-01,   6.0137621471e-03,   2.8966482240e+00,   9.3440000000e-01
   4.8695400317e+00,   2.2133637987e-01,   6.6533657628e-03,   2.5092039450e+00,   9.3620000000e-01
   4.8753895433e+00,   2.7938685135e-01,   7.4751167396e-03,   2.6337294930e+00,   9.3180000000e-01
   4.8751650430e+00,   2.7115997860e-01,   7.3642376197e-03,   2.9959280690e+00,   9.2840000000e-01
   4.8591213249e+00,   2.0813388258e-01,   6.4518816260e-03,   3.6128248990e+00,   9.3280000000e-01
   4.8345189732e+00,   1.6916381958e-01,   5.8165938415e-03,   3.3204484840e+00,   9.2980000000e-01
   4.8688729544e+00,   2.6734573863e-01,   7.3122600969e-03,   2.7286241820e+00,   9.3220000000e-01
   4.8464924765e+00,   1.9188714961e-01,   6.1949519709e-03,   2.8537447220e+00,   9.2840000000e-01
   4.8542166328e+00,   2.2029575678e-01,   6.6377067844e-03,   2.7996899200e+00,   9.2920000000e-01
   4.8689303918e+00,   2.7587258725e-01,   7.4279551324e-03,   3.7607677480e+00,   9.3200000000e-01
   4.8651190978e+00,   2.4613785636e-01,   7.0162362612e-03,   3.9784055700e+00,   9.3360000000e-01
   4.8680309089e+00,   1.6987545888e-01,   5.8288156409e-03,   3.7385787040e+00,   9.3060000000e-01
   4.8847720313e+00,   4.4169619124e-01,   9.3988955866e-03,   3.8738493630e+00,   9.2800000000e-01
   4.8400268931e+00,   1.7693027492e-01,   5.9486179054e-03,   3.4402603550e+00,   9.3160000000e-01
   4.8398830702e+00,   1.8972779388e-01,   6.1599966538e-03,   3.5875520620e+00,   9.2660000000e-01
   4.8292297472e+00,   2.0022896980e-01,   6.3281746151e-03,   3.8121157440e+00,   9.3260000000e-01
   4.8401839156e+00,   1.7085840883e-01,   5.8456549475e-03,   3.1311571130e+00,   9.3060000000e-01
   4.8812522432e+00,   3.1215274585e-01,   7.9013004733e-03,   2.8481212120e+00,   9.3200000000e-01
   4.8503051241e+00,   1.4331676104e-01,   5.3538166021e-03,   2.4446945340e+00,   9.3080000000e-01
   4.8555142770e+00,   1.7950955497e-01,   5.9918203407e-03,   2.5279866460e+00,   9.3060000000e-01
